,Farmacia,Producto,SKU,Normal,Oferta
2164,Ahumada,Miafem CD x 28 Comprimidos Recubiertos,71421,19195.00,19195.00
2165,Ahumada,Lee Stafford Acondicionador Coco Loco x 250 mL,82174,8499.00,8499.00
2166,Ahumada,Kopodex 500 mg x 60 Comprimidos Recubiertos,62284,48395.00,48395.00
2167,Ahumada,No 7 Base Beautifully Matte Warm Beige x 30 mL,85080006,25199.00,25199.00
2168,Ahumada,Diavital x 30 Comprimidos,81749,10495.00,10495.00
2169,Ahumada,No 7 Aceite Micelar Nutritivo Radiant Results x 150 mL,85065,11499.00,11499.00
2170,Ahumada,Tellmi 40 mg x 30 Comprimidos,86211,22695.00,22695.00
2171,Ahumada,Dipemina 500 mg x 60 Comprimidos Recubiertos,46705,33695.00,33695.00
2172,Ahumada,Maybelline Corrector Ojos Eraser 2 Nude x 6 mL,85308005,5699.00,5699.00
2173,Ahumada,Montelukast 4 mg x 30 Comprimidos Masticables,87300,27995.00,27995.00
2174,Ahumada,Always Toalla Higienica Ultrafina Suave x 16 Unidades,85159,2449.00,2449.00
2175,Ahumada,Sedal Crema Para Peinar Reconstruccion Estructural x 300 mL,81783,2399.00,2399.00
2176,Ahumada,Gillette Crema Para Afeitar Mach3 Extra Comfort x 71 g,80152,3599.00,3599.00
2177,Ahumada,Bio Electro x 10 Comprimidos Recubiertos,80393,4395.00,4395.00
2178,Ahumada,Shampoo T\u00edo Nacho  Herbolaria Milenaria 415 Ml,80985001,7999.00,7999.00
2179,Ahumada,PROTECTOR SOLAR CREMA FACIAL EUCERIN FPS50 50 ML,65744,17799.00,17799.00
2180,Ahumada,Mam Chupete Original Silicona 0-6 Meses x 2 Unidades,84209,10899.00,10899.00
2181,Ahumada,Diolasa Vainilla x  30 Comprimidos Masticables,72862,14195.00,14195.00
2182,Ahumada,Tapsin 100 mg\/mL  x 15 mL Soluci\u00f3n Oral Para Gotas,19274,3845.00,3845.00
2183,Ahumada,Donomix x 15 g Crema T\u00f3pica,1088,17095.00,17095.00
2184,Ahumada,Pielarmina Crema De Manos Maqui x 80 g,84991,1999.00,1999.00
2185,Ahumada,Aloe Ferox 150 mg x 20 Capsulas,82635,3245.00,3245.00
2186,Ahumada,Paracetamol 500 mg x 16 Comprimidos,84574,995.00,995.00
2187,Ahumada,Globifer Forte Plus x 40 Comprimidos,87030,28595.00,28595.00
2188,Ahumada,"Kombiglyze XR 2,5 mg\/1000 mg x 56 Comprimidos Recubiertos de Liberacion Extendida",73459,55395.00,55395.00
2189,Ahumada,Acebron 4 mg x 20 Comprimidos,63553,20995.00,20995.00
2190,Ahumada,Pilexil Anticaida x 15 Ampollas,75235,34095.00,34095.00
2191,Ahumada,"Pepsi Zero Bebida Botella x 1,5 L",85298,2099.00,2099.00
2192,Ahumada,Flemex JAT  x 120 mL Jarabe,5110,14695.00,14695.00
2193,Ahumada,Dicil 1% x 15 g Crema T\u00f3pica,42735,8695.00,8695.00
2194,Ahumada,Isdin\u00ae Fotoprotector Fusion Gel Sport FPS 50+ x 100 mL,75738,16599.00,16599.00
2195,Ahumada,Botanics B\u00e1lsamo De Limpieza Facial Organic x 70 mL,81206,16499.00,16499.00
2196,Ahumada,Jeringa Desechable 5 mL x 1 Unidad,7772,695.00,695.00
2197,Ahumada,Avene Protector Solar Mineral Fluido Con Color SPF 50+ x 40 mL,83726,18799.00,18799.00
2198,Ahumada,Echiprop D6 x 60 Comprimidos,87475,9745.00,9745.00
2199,Ahumada,Rosina CD x 28 Comprimidos Recubiertos,83832,15395.00,15395.00
2200,Ahumada,La Roche Posay Crema Lipikar Fluido x 400 mL,80956,20599.00,20599.00
2201,Ahumada,La Coupe Crema Para Peinar Orgnx Shea Butter & 100% Coconut Oil x 250 mL,85851,7199.00,7199.00
2202,Ahumada,Magnatil Calcico x 30 Comprimidos Efervescentes,7773,30095.00,30095.00
2203,Ahumada,Vichy Shampoo Dercos Energizante x 200 mL,32353002,13199.00,13199.00
2204,Ahumada,Maybelline Delineador De Ojos Lasting Drama Waterproof x 4 mL,83527,3599.00,3599.00
2205,Ahumada,Pap Zero Bebida Botella x 500 mL,72838,1699.00,1699.00
2206,Ahumada,Acnotin 10 mg x 30 C\u00e1psulas Blandas,44682,33695.00,33695.00
2207,Ahumada,Maybelline Labial Super Stay Matte Ink Amazonian x 5 g,85968001,6099.00,6099.00
2208,Ahumada,Tolexine GE 100 mg x 15 Comprimidos,47222,20445.00,20445.00
2209,Ahumada,Isdin Maquillaje Fluido Isdinceutics Skin Drops Bronze x 15 mL,87656,32399.00,32399.00
2210,Ahumada,Simonds Colonia Pink Lotion x 260 mL,32087005,3049.00,3049.00
2211,Ahumada,"Colgate Pasta Dental Triple Accion 100,5 g x 3 Unidades",62918,3299.00,3299.00
2212,Ahumada,Cerave Crema Hidratante Piel Seca x 454 mL,85463,15199.00,15199.00
2213,Ahumada,ba\u00f1o l\u00edquido johnson\u2019s\u00ae baby avena x 400 ml.,86590,4699.00,4699.00
2214,Ahumada,Cetaphil Dermopediatrics Loci\u00f3n Hidratante Corporal x 150 mL,80667,15599.00,15599.00
2215,Ahumada,Gemfibrozilo 300 mg x 30 Comprimidos Recubiertos,6244,3795.00,3795.00
2216,Ahumada,Ducray Acondicionador Anaphase+ Fuerza x 200 mL,84819,11799.00,11799.00
2217,Ahumada,Sally Hansen Cortacuticulas x 1 Unidad,71755,7999.00,7999.00
2218,Ahumada,Neurobion DC 10000 x 3 Jeringas Prellenadas Doble Camara,83663,17195.00,17195.00
2219,Ahumada,Eau Thermale Av\u00e8ne Aqua Gel-Crema Hidratante Hydrance x 50 mL,87946,23799.00,23799.00
2220,Ahumada,Axe Desodorante Spray Apollo x 152 mL,76163006,3149.00,3149.00
2221,Ahumada,Mucivil 250 mg x 30 Comprimidos,66574,11595.00,11595.00
2222,Ahumada,Soap & Glory Gel Ducha Tropical x 500 mL,81126005,8149.00,8149.00
2223,Ahumada,Oral B Pasta Dental 3D White Mineral Clean x 75 mL,87642,5499.00,5499.00
2224,Ahumada,Ladysoft Toalla Higienica Ultrafina Proteccion Nocturna Con Alas x 8 Unidades,63017,1849.00,1849.00
2225,Ahumada,Botanics Crema De D\u00eda All Bright x 50 mL,81187,12099.00,12099.00
2226,Ahumada,CREMA CORPORAL NIVEA SOFT MILK PIEL SECA 400ML,64962,6299.00,6299.00
2227,Ahumada,Pantene Shampoo Hidrocauterizacion x 400 mL,75783001,4199.00,4199.00
2228,Ahumada,CREMA CORPORAL NIVEA MILK NUTRITIVA PIEL EXTRA SECA 400ML,64959,6299.00,6299.00
2229,Ahumada,Lady Speed Stick Antitranspirante Barra 24\/7 Floral Fresh x 45 g,32153001,3649.00,3649.00
2230,Ahumada,Daksol 25 mg x 28 Comprimidos,78093,12795.00,12795.00
2231,Ahumada,Tears Naturale II x 15 mL Solucion Oftalmica,8260,10395.00,10395.00
2232,Ahumada,Azitromicina 500 mg x 3 Comprimidos Recubiertos,26995,1945.00,1945.00
2233,Ahumada,Eutirox 150 mcg x 50 Comprimidos,14346,16395.00,16395.00
2234,Ahumada,Vichy Dercos Technique Acondicionador Fortificante x 200 mL,87790,15299.00,15299.00
2235,Ahumada,Vichy Crema Neovadiol Dia x 50 mL,80953,30099.00,30099.00
2236,Ahumada,Plenitud Pa\u00f1al Desechable Adulto Protect M x 22 Unidades,82508,18895.00,18895.00
2237,Ahumada,DESODORANTE ROLL ON NIVEA BLACK & WHITE TOQUE DE SEDA 50ML,86575,3099.00,3099.00
2238,Ahumada,Dove Antitranspirante Spray Mujer Go Fresh Pomelo Y Hierba Lim\u00f3n x 150 mL,83551007,3299.00,3299.00
2239,Ahumada,Vichy Homme Antitranpirante Roll On x 60 mL,64410,14199.00,14199.00
2240,Ahumada,Avene Crema Cleanance Hydra x 40 mL,83275,19399.00,19399.00
2241,Ahumada,Gillette Maquina De Afeitar Desechable Simply Venus x 4 Unidades,73886,7399.00,7399.00
2242,Ahumada,Garnier Mascarilla Hidra Bomb Agua De Coco x 1 Mascarilla,87414002,1799.00,1799.00
2243,Ahumada,Folipil 1 mg x 90  Comprimidos Recubiertos,65009,40695.00,40695.00
2244,Ahumada,Entresto 100 mg x 56 Comprimidos Recubiertos,82353,110195.00,110195.00
2245,Ahumada,Ginlac Jabon Higiene Intima Femenina x 200 mL,87140,10095.00,10095.00
2246,Ahumada,Allegra 180 mg x 30 Comprimidos Recubiertos,71072,30695.00,30695.00
2247,Ahumada,Maybelline Corrector Ojos Eraser 4 Honey x 6 mL,85308007,5699.00,5699.00
2248,Ahumada,Mam Mamadera Ultivent Anticolico x 160 mL,50300,12199.00,12199.00
2249,Ahumada,ZMA x 60 Comprimidos,79799,13145.00,13145.00
2250,Ahumada,Elcal D Plus x 60 C\u00e1psulas,49327,16095.00,16095.00
2251,Ahumada,Terbinafina 250 mg x 28 Comprimidos,48599,9895.00,9895.00
2252,Ahumada,Head & Shoulders Pack Shampoo Charcoal Purificaci\u00f3n Capilar 375 mL x 1 Pack,86799,6299.00,6299.00
2253,Ahumada,Cicatricure Crema antiarrugas x 60 g,70077,14699.00,14699.00
2254,Ahumada,Gillette Prestobarba 3 Maquina Afeitar Desechable Woman x 2 Unidades,50700,4199.00,4199.00
2255,Ahumada,Lexapro 20 mg x 28 Comprimidos Recubiertos,49782,68795.00,68795.00
2256,Ahumada,Ruboril Crema Anti Enrojecimeiento Rostro Expert S x 40 mL,69817,21499.00,21499.00
2257,Ahumada,Ipson-D x 120 mL Suspensi\u00f3n Oral,44447,8645.00,8645.00
2258,Ahumada,ASEPXIA Gel Facial Exfoliante 150ml,67359,7399.00,7399.00
2259,Ahumada,Crema Facial Antiarrugas Eucerin Hyaluron-FILLER D\u00eda P.Normal Mixta 50 ML,70890,31449.00,31449.00
2260,Ahumada,Amiodarona 200 mg x 20 Comprimidos,1834,2795.00,2795.00
2261,Ahumada,Ibuprofeno 100 mg\/5 mL x 100 mL Suspensi\u00f3n Oral,86351,2345.00,2345.00
2262,Ahumada,Reposil 10 mg x 30 Comprimidos Recubiertos,61064,16495.00,16495.00
2263,Ahumada,Crema Facial Antiarrugas Eucerin Hyaluron-FILLER Noche 50 ML,50705,29599.00,29599.00
2264,Ahumada,Rexona Clinical Desodorante Crema Men Clean x 2 Unidades,84900,9099.00,9099.00
2265,Ahumada,CREMA FACIAL ANTIARRUGAS 55+ REVITALIZANTE NIVEA 50 ML,84924001,5899.00,5899.00
2266,Ahumada,Sensodyne Pasta Dental Extra Fresh x 100 g,75269,6599.00,6599.00
2267,Ahumada,Dove Pack Shampoo 400 mL + Super Acondicionador 170 mL x 1 Pack,86798,6499.00,6499.00
2268,Ahumada,Pironal Flu x 100 mL Suspensi\u00f3n Oral,61986,7695.00,7695.00
2269,Ahumada,Uriage Desodorante Spray Fresh x 125 mL,87558,8599.00,8599.00
2270,Ahumada,Perio-Aid Enjuague Bucal Mantenimiento Fresco x 150 mL,64217,6199.00,6199.00
2271,Ahumada,Simonds Aceite Clear x 210 mL,6480,3499.00,3499.00
2272,Ahumada,Corega Ultra Crema Adhesiva Sin Sabor x 40 g,46105,9999.00,9999.00
2273,Ahumada,Insulina Humulin N 100 UI\/mL Suspension Inyectable x 5 Cartuchos 3 mL,60608,60995.00,60995.00
2274,Ahumada,Promise Formula Gold Tarro x 900 g,82219,20399.00,20399.00
2275,Ahumada,lubriderm\u00ae men\u2019s 3 en 1 x 400 ml,88201,7249.00,7249.00
2276,Ahumada,Estredox x 28 Comprimidos Recubiertos,70581,23295.00,23295.00
2277,Ahumada,Lifestyles Studded Rough x 21 Unidades,83154,12895.00,12895.00
2278,Ahumada,Citracal Max x 60 Comprimidos Recubiertos,72048,12595.00,12595.00
2279,Ahumada,Perebron Adulto 50 mg\/5 mL x 100 mL Jarabe,3147,6695.00,6695.00
2280,Ahumada,Ladysoft Toalla Nocturna Ultra Delgadas x 16 Unidades,66100,3249.00,3249.00
2281,Ahumada,Tramal Long 50 mg x 10 Comprimidos Recubiertos De Liberaci\u00f3n Prolongada,45751,15795.00,15795.00
2282,Ahumada,Eutirox 25 mcg x 50 Comprimidos,29494,10395.00,10395.00
2283,Ahumada,Cerave Crema Reparadora De Manos x 50 mL,87935,4699.00,4699.00
2284,Ahumada,Lee Stafford Shampoo Coco Loco x 250 mL,82173,8499.00,8499.00
2285,Ahumada,Soap & Glory Brillo Labial Smp Plums x 1 Unidad,81176006,8299.00,8299.00
2286,Ahumada,"Duodart 0,5 mg \/ 0,4 mg x 30 Capsulas Blandas Con Granulos Entericos De Liberacion Sostenida",70056,48895.00,48895.00
2287,Ahumada,La Roche Posay Gel Effaclar x 400 mL,77546,18999.00,18999.00
2288,Ahumada,Daniele x 28 Comprimidos Recubiertos,80976,13695.00,13695.00
2289,Ahumada,Elite Pa\u00f1uelo Desechable Tripack Caja x 3 Unidades,44981,3449.00,3449.00
2290,Ahumada,Similac Formula Etapa 1 x 1400 g,83561,34899.00,34899.00
2291,Ahumada,Crema Facial Antiarrugas Eucerin Hyaluron-FILLER D\u00eda P.Seca 50 ML,50706,29099.00,29099.00
2292,Ahumada,Shakira Eau de Toilette Sweet Dream Con Atomizador x 50 mL,86993,15699.00,15699.00
2293,Ahumada,Ipson 100 mg\/5 mL x 120 mL Suspensi\u00f3n Oral,2531,7395.00,7395.00
2294,Ahumada,Micoset 250 mg x 28 Comprimidos,45504,25395.00,25395.00
2295,Ahumada,spray para peinar para ni\u00f1os johnson's\u00ae fuerza y vitamina x 200 ml.,85277,3449.00,3449.00
2296,Ahumada,No 7 Crema Restore & Renew  Noche Cara Y Cuello x 50 mL,81320,19999.00,19999.00
2297,Ahumada,Clavinex Duo Forte 800 mg\/57 mg x 70 mL Polvo Para Suspensi\u00f3n Oral,25497,26595.00,26595.00
2298,Ahumada,Vertium 25 mg x 10 Comprimidos,71621,9195.00,9195.00
2299,Ahumada,Hawaiian Tropic Protector Solar Baby FPS 50+ x 240 mL,73307,10499.00,10499.00
2300,Ahumada,"Olof 0,2 % x 5 mL Soluci\u00f3n Oft\u00e1lmica",81417,24895.00,24895.00
2301,Ahumada,Natuvit Jalea Real Propoleo Vitamina C x 125 mL Soluci\u00f3n,72038,5995.00,5995.00
2302,Ahumada,Normix 200 mg x 24 Comprimidos Recubiertos,71592,40195.00,40195.00
2303,Ahumada,Pepsodent Pack White Now 75 g x 1 Pack,70993,4449.00,4449.00
2304,Ahumada,Sedal Shampoo Rizos Definidos x 340 mL,81708009,2949.00,2949.00
2305,Ahumada,Cariamyl x 40 g Crema T\u00f3pica,21037,8595.00,8595.00
2306,Ahumada,Dove Men Desodorante Spray Clean Comfort Men x 150 mL,69857001,3099.00,3099.00
2307,Ahumada,Pack Glucerna x 1 Pack,85536,9195.00,9195.00
2308,Ahumada,Loratadina 10 mg x 30 Comprimidos,84365,1395.00,1395.00
2309,Ahumada,Kliner x 15 mL Solucion Oftalmica,65435,8695.00,8695.00
2310,Ahumada,Multiflora x 8 mL Soluci\u00f3n Para Gotas Orales,86170,19895.00,19895.00
2311,Ahumada,Ipson Forte 200 mg\/5 mL x 120 mL Suspensi\u00f3n Oral,28936,14195.00,14195.00
2312,Ahumada,Pigeon Mamadera Vidrio x 120 mL,4363,12399.00,12399.00
2313,Ahumada,DESODORANTE SPRAY NIVEA DOUBLE EFFECT 150ML,63427,2999.00,2999.00
2314,Ahumada,Leblon Antioxidante Protector Solar SPF 50 x 190 g,62978,6299.00,6299.00
2315,Ahumada,Curaprox Cepillo Dental Ultra Soft x 1 Unidad,66934,4999.00,4999.00
2316,Ahumada,Hipoglucin LP 500 mg x 60 Comprimidos De Liberaci\u00f3n Prolongada,49759,13495.00,13495.00
2317,Ahumada,Dislep 25 mg x 20 Comprimidos,37604,20695.00,20695.00
2318,Ahumada,Gillette Repuesto Venus Breeze x 2 Unidades,78529,6999.00,6999.00
2319,Ahumada,Crema Facial Antiarrugas EUCERIN Q10 D\u00cdA P.SECA 50 ML,38024,24699.00,24699.00
2320,Ahumada,Botanics Crema Limpiadora All Bright x 250 mL,84292,7999.00,7999.00
2321,Ahumada,Uriage Fluido Anti-Edad Multiacci\u00f3n Age Protect x 40 mL,87514,28399.00,28399.00
2322,Ahumada,Cicatricure Crema Gold Lift D\u00eda x 50 g,86980,21099.00,21099.00
2323,Ahumada,Schick Maquina Afeitar Desechable Quattro For Woman x 2 Unidades,62072,4299.00,4299.00
2324,Ahumada,Pradaxa 110 mg x 60 C\u00e1psulas,78166,88395.00,88395.00
2325,Ahumada,Xumadol 1 g x 20 Comprimidos,73460,8595.00,8595.00
2326,Ahumada,Bentley Copa Menstrual Talla S x 1 Unidad,85156,15999.00,15999.00
2327,Ahumada,Excellence Tintura 6660 Rojizo Profundo x 1 Unidad,83165001,7299.00,7299.00
2328,Ahumada,Garnier Loci\u00f3n Micelar Todo En 1 x 400 mL,83187,4999.00,4999.00
2329,Ahumada,Cellcept 500 mg x 50 Comprimidos Recubiertos,22684,123495.00,123495.00
2330,Ahumada,CREMA CORPORAL NIVEA MILK NUTRITIVA PIEL EXTRA SECA 1000ML,80879,7999.00,7999.00
2331,Ahumada,"Suprahyal 25 mg\/2,5 mL Soluci\u00f3n Inyectable x 1 Jeringa Prellenada",38839,62395.00,62395.00
2332,Ahumada,Fibrotina Lidose 160 mg\/40 mg x 30 C\u00e1psulas,85549,30095.00,30095.00
2333,Ahumada,Isdin Crema Ureadin Fusion\u00ae Fluid FPS 30 x 50 mL,75487,21799.00,21799.00
2334,Ahumada,Formoline L112 x 60 Comprimidos,74154,31595.00,31595.00
2335,Ahumada,Interprox Cepillo Interdental Plus Mini x 6 Unidades,47331,5999.00,5999.00
2336,Ahumada,Zafin x 28 Comprimidos Recubiertos,46748,26895.00,26895.00
2337,Ahumada,Femoston Conti x 28 Comprimidos Recubiertos,38695,23095.00,23095.00
2338,Ahumada,Gillette Prestobarba 3 Maquina Afeitar Triple Hoja x 2 Unidades,50698,4149.00,4149.00
2339,Ahumada,La Roche Posay Protector Solar Anthelios Xl Leche Fps50 X 250 Ml,83719,18399.00,18399.00
2340,Ahumada,Cobefen x 120 mL Jarabe,11351,9395.00,9395.00
2341,Ahumada,Naphcon-A x 15 mL Soluci\u00f3n Oft\u00e1lmica,8000,30695.00,30695.00
2342,Ahumada,Vironida 200 mg\/5 mL x 100 mL Suspensi\u00f3n Oral,44449,33095.00,33095.00
2343,Ahumada,ACEITE DE DUCHA EUCERIN pH5 200 ML,67461,13099.00,13099.00
2344,Ahumada,Plenitud Pants Active Plus  P-M  x 16 Unidades,77967,14395.00,14395.00
2345,Ahumada,Avene Crema Hydrance Optimale L\u00e9gere\/Light x 40 mL,43045,23999.00,23999.00
2346,Ahumada,Antitranspirante Nivea Deep Black wood Spray 150ml,87987,2999.00,2999.00
2347,Ahumada,"Moxof 0,5 % x 5 mL Soluci\u00f3n Oft\u00e1lmica",50348,25695.00,25695.00
2348,Ahumada,DESODORANTE SPRAY NIVEA MEN FRESH OCEAN 150 ML,84889,2999.00,2999.00
2349,Ahumada,Trittico 100 mg x 20 Comprimidos Recubiertos,2718,30395.00,30395.00
2350,Ahumada,Tampax Pearl Tampon Super Plus x 18 Unidades,84789,5749.00,5749.00
2351,Ahumada,Digenil x 10 Capsulas,27196,8445.00,8445.00
2352,Ahumada,Flapex 4 % x 15 mL Soluci\u00f3n Oral Para Gotas,9688,14995.00,14995.00
2353,Ahumada,Betametasona 4 mg\/mL x 5 Ampollas Soluci\u00f3n Inyectable,66842,10645.00,10645.00
2354,Ahumada,Vichy Crema Ojos Slow Age x 15 mL,85684,27299.00,27299.00
2355,Ahumada,S-26 Formula Gold Tarro x 900 g,20253,27399.00,27399.00
2356,Ahumada,Ciprofloxacino 500 mg x 6 Comprimidos Recubiertos,12629,1295.00,1295.00
2357,Ahumada,Amobiotic BID 1000 mg\/5 mL x 90 mL Polvo para Suspensi\u00f3n Oral con Solvente,40951,17395.00,17395.00
2358,Ahumada,Burts Bees Crema Renewal Facial Reafirmante D\u00ed\u00ada SPF 30 x 56 g,84700,29299.00,29299.00
2359,Ahumada,LOCI\u00d3N CORPORAL EUCERIN pH5 400 ML,65474,20099.00,20099.00
2360,Ahumada,Mupax 2 % x 7 g Ung\u00fcento T\u00f3pico,83597,6595.00,6595.00
2361,Ahumada,Lexapro 15 mg x 28 Comprimidos Recubiertos,76276,64495.00,64495.00
2362,Ahumada,Ginodiest x 28 Comprimidos Recubiertos,84219,12795.00,12795.00
2363,Ahumada,Gillette Crema Para Afeitar Mach3 Cuidado Suave x 198 g,79732,7599.00,7599.00
2364,Ahumada,Burts Bees Mascarilla Facial Hidratante x 1 Unidad,85896,4149.00,4149.00
2365,Ahumada,MIST SPRAY EUCERIN HYALURON FILLER 150 ML,84913,11199.00,11199.00
2366,Ahumada,Simperten-D 100 mg\/25 mg x 30 Comprimidos Recubiertos,38062,29895.00,29895.00
2367,Ahumada,Asventol 10 mg x 30 Comprimidos,49756,55695.00,55695.00
2368,Ahumada,"Zometic 7,5 mg x 30 Comprimidos Recubiertos",6868,7695.00,7695.00
2369,Ahumada,Broncard 60 mg\/10 mL x 120 mL Jarabe,28300,14795.00,14795.00
2370,Ahumada,Soap & Glory Exfoliante Corporal Pink x 200 mL,81133,11299.00,11299.00
2371,Ahumada,Alta Zinc 5 mg\/mL x 30 mL Soluci\u00f3n Oral Para Gotas,63528,20295.00,20295.00
2372,Ahumada,Aguja Penfill Desechable 31 G\/8 mm x 5 Unidades,42366,2095.00,2095.00
2373,Ahumada,Aquafresh Cepillo Dental Big Teeth x 1 Unidad,78565,4199.00,4199.00
2374,Ahumada,Gillette Repuesto Fusion Proshield x 4 Unidades,82429,17199.00,17199.00
2375,Ahumada,Seronex 50 mg x 30 Comprimidos Recubiertos,39184,21095.00,21095.00
2376,Ahumada,Monkast 4 mg x 28 Comprimidos Masticables,86683,17095.00,17095.00
2377,Ahumada,Casting Tintura Creme Gloss 300 Casta\u00f1o x 1 Unidad,62036018,6999.00,6999.00
2378,Ahumada,"Fisiomar 0,9 % x 125 mL Soluci\u00f3n Nasal",61587,12495.00,12495.00
2379,Ahumada,Colgate Pasta Dental Luminous Charcoal x 125 mL,87972,5249.00,5249.00
2380,Ahumada,Dove Jab\u00f3n L\u00edquido Corporal Coco & Jasm\u00edn x 250 mL,62051006,2949.00,2949.00
2381,Ahumada,Subelan XR 75 mg x 30 C\u00e1psulas Con Comprimidos de Liberaci\u00f3n Prolongada,39162,32095.00,32095.00
2382,Ahumada,Options Toalla Desmaquillante Refrescantes x 25 Unidades,68548,1999.00,1999.00
2383,Ahumada,Sahnenuss Chocolate Con Almendras x 250 g,2561,6099.00,6099.00
2384,Ahumada,Medicasp 1% x 400 mL Shampoo,87009,17295.00,17295.00
2385,Ahumada,Nutrisse Tintura 5.0 Casta\u00f1a x 1 Unidad,32409006,6099.00,6099.00
2386,Ahumada,Primaquin 1 mg x 30 Comprimidos Recubiertos,11986,16895.00,16895.00
2387,Ahumada,Neostrata Bionic Face x 30 mL Serum,48399,50199.00,50199.00
2388,Ahumada,"Iltux HCT 40 mg\/12,5 mg x 28 Comprimidos Recubiertos",77822,21395.00,21395.00
2389,Ahumada,"Tareg-D 80 mg\/12,5 mg x 56 Comprimidos Recubiertos",49244,78995.00,78995.00
2390,Ahumada,Naproxeno S\u00f3dico 550 mg x 10 Comprimidos Recubiertos,971,2495.00,2495.00
2391,Ahumada,Vigisom 2 mg x 30 Comprimidos De Liberaci\u00f3n Prolongada,79008,38095.00,38095.00
2392,Ahumada,Familand Acondicionador Manzanilla Reflejos Luminosos Extra Brillo x 750 mL,70864,2399.00,2399.00
2393,Ahumada,DESODORANTE SPRAY NIVEA MEN FRESH ICE 150 ML,84910,2999.00,2999.00
2394,Ahumada,CREMA DE MANOS EUCERIN pH5 75 ML,37984,9699.00,9699.00
2395,Ahumada,Isdin Crema Woman Antiestrias x 245 g,86793,21599.00,21599.00
2396,Ahumada,Singulair 4 mg Granulado Oral x 30 Sobres,41715,81395.00,81395.00
2397,Ahumada,Inflader 20 mg x 30 C\u00e1psulas Blandas,72725,36595.00,36595.00
2398,Ahumada,Nan Care Protect Probioticos x 5 mL Soluci\u00f3n Oral Para Gotas,88083,22595.00,22595.00
2399,Ahumada,Avene Protector Solar Crema Color SPF 50+ x 50 mL,71453,19899.00,19899.00
2400,Ahumada,Hask Shampoo Keratin x 355 mL,85623,7999.00,7999.00
2401,Ahumada,Accu-Chek Softclix II x 200 Lancetas,1865,50795.00,50795.00
2402,Ahumada,Nervoheel x 50 Comprimidos Sublinguales,49942,15745.00,15745.00
2403,Ahumada,Tapsin Puro Sin Cafeina 500 mg x 24 Comprimidos,60770,2495.00,2495.00
2404,Ahumada,Pantene Espuma Peinado Rizos Definidos x 227 g,71444,4199.00,4199.00
2405,Ahumada,Insulina Insulatard HM 100 UI\/mL Suspension Inyectable x 1 Unidad,1995,40695.00,40695.00
2406,Ahumada,PROTECTOR SOLAR PIGMENT CONTROL EUCERIN FPS 50+ 50ML,87147,19099.00,19099.00
2407,Ahumada,Isdin Base Skin Drops Isdinceutics Sand x 15 mL,87655,32399.00,32399.00
2408,Ahumada,La Roche Posay Crema Substiane Serum x 30 mL,74837,42299.00,42299.00
2409,Ahumada,"Analgesico Dental 85 % x 3,7 mL Soluci\u00f3n T\u00f3pica",1331,8495.00,8495.00
2410,Ahumada,ESPUMA DE AFEITAR NIVEA MEN  PROTECT&CARE 200ML,13703,6549.00,6549.00
2411,Ahumada,Lactulosa 65 % x 200 mL Soluci\u00f3n Oral,19339,7895.00,7895.00
2412,Ahumada,"Ziac 2,5 x 30 Comprimidos Recubiertos",17828,38695.00,38695.00
2413,Ahumada,No 7 Base Con Serum Lift & Luminate Honey x 30 mL,85078010,28599.00,28599.00
2414,Ahumada,Keranil x 30 C\u00e1psulas,86813,23895.00,23895.00
2415,Ahumada,Aerotrop 20 mcg\/Dosis x 250 Dosis Aerosol Para Inhalaci\u00f3n,70946,14245.00,14245.00
2416,Ahumada,"Fragmin 5000 UI\/0,2 mL x 1 Ampolla Solucion Inyectable",5816,27595.00,27595.00
2417,Ahumada,Elmex Enjuague Bucal Anticaries x 400 mL,87643,7799.00,7799.00
2418,Ahumada,Flixotide LF 125 mcg\/Dosis x 120 Dosis Aerosol Para Inhalacion,20061,53795.00,53795.00
2419,Ahumada,Hawaiian Tropic Protector Solar Facial Sensitive Skin FPS 50 x 60 mL,71369,7299.00,7299.00
2420,Ahumada,Ferri FC x 30 Capsulas Con Granulos Recubiertos,87294,12995.00,12995.00
2421,Ahumada,"Maybelline M\u00e1scara De Pesta\u00f1as Total Temptation Blackest Black Washable x 8,25 g",85661002,8299.00,8299.00
